"session_id","task_id","event_type","payload","timestamp","time","diff"
"test_ticket_946","test_ticket_946","AGENT_COMPLETED","{""message"": ""Support request #946"", ""component"": ""SummarizationAgent""}","1781721040.1421402","1781721041262","1"
"test_ticket_941","test_ticket_941","WORKER_COMPLETED","{""message"": ""Support request #941"", ""component"": ""ResearchAgent""}","1781721040.1123571","1781721041262","1"
"test_ticket_958","test_ticket_958","TASK_COMPLETED","{""message"": ""Support request #958"", ""component"": ""ResearchAgent""}","1781721041.4296124","1781721041262","1"
"test_ticket_902","test_ticket_902","RETRY_TRIGGERED","{""message"": ""Support request #902"", ""component"": ""ResearchAgent""}","1781721039.8145125","1781721041262","1"
"test_ticket_930","test_ticket_930","TASK_FAILED","{""message"": ""Support request #930"", ""component"": ""QAAgent""}","1781721040.0475404","1781721041262","1"
"test_ticket_918","test_ticket_918","AGENT_COMPLETED","{""message"": ""Support request #918"", ""component"": ""QAAgent""}","1781721039.9866652","1781721041262","1"
"test_ticket_910","test_ticket_910","AGENT_COMPLETED","{""message"": ""Support request #910"", ""component"": ""CriticAgent""}","1781721039.9031544","1781721041262","1"
"test_ticket_957","test_ticket_957","AGENT_COMPLETED","{""message"": ""Support request #957"", ""component"": ""SummarizationAgent""}","1781721041.417682","1781721041262","1"
"test_ticket_922","test_ticket_922","TASK_STARTED","{""message"": ""Support request #922"", ""component"": ""ResearchAgent""}","1781721040.0021746","1781721041262","1"
"watchdog","watchdog","anomaly_alert","{""timestamp"": ""2026-06-17T18:30:39.844875"", ""alert_type"": ""REASONING_LOOP"", ""severity"": ""HIGH"", ""message"": ""Reasoning loop detected in task \""test_ticket_0\"""", ""metadata"": {""task_id"": ""\""test_ticket_0\""""}}","1781721040.1930866","1781721041262","1"
"test_ticket_931","test_ticket_931","TASK_STARTED","{""message"": ""Support request #931"", ""component"": ""CriticAgent""}","1781721040.058383","1781721041262","1"
"test_ticket_945","test_ticket_945","TASK_FAILED","{""message"": ""Support request #945"", ""component"": ""CriticAgent""}","1781721040.1402564","1781721041262","1"
"test_ticket_939","test_ticket_939","TASK_COMPLETED","{""message"": ""Support request #939"", ""component"": ""ResearchAgent""}","1781721040.0925097","1781721041262","1"
"test_ticket_951","test_ticket_951","TASK_STARTED","{""message"": ""Support request #951"", ""component"": ""SummarizationAgent""}","1781721041.3719013","1781721041262","1"
"test_ticket_949","test_ticket_949","tool_call","{""message"": ""Support request #949"", ""component"": ""QAAgent""}","1781721040.1653833","1781721041262","1"
"test_ticket_962","test_ticket_962","tool_call","{""message"": ""Support request #962"", ""component"": ""SummarizationAgent""}","1781721041.456479","1781721041262","1"
"ticket-1444","ticket-1444","user_prompt","{""message"": ""I need a refund for my last order please.""}","1781721041.4840646","1781721041262","1"
"test_ticket_903","test_ticket_903","user_prompt","{""message"": ""Support request #903"", ""component"": ""PlannerAgent""}","1781721039.8162746","1781721041262","1"
"test_ticket_954","test_ticket_954","TASK_COMPLETED","{""message"": ""Support request #954"", ""component"": ""PlannerAgent""}","1781721041.3871384","1781721041262","1"
"ticket-7177","ticket-7177","user_prompt","{""message"": ""I need a refund for my last order please.""}","1781721040.1210742","1781721041262","1"
"test_ticket_926","test_ticket_926","RETRY_TRIGGERED","{""message"": ""Support request #926"", ""component"": ""QAAgent""}","1781721040.025434","1781721041262","1"
"test_ticket_942","test_ticket_942","TASK_COMPLETED","{""message"": ""Support request #942"", ""component"": ""ResearchAgent""}","1781721040.1234477","1781721041262","1"
"test_ticket_921","test_ticket_921","tool_call","{""message"": ""Support request #921"", ""component"": ""SummarizationAgent""}","1781721039.995613","1781721041262","1"
"test_ticket_934","test_ticket_934","AGENT_COMPLETED","{""message"": ""Support request #934"", ""component"": ""PlannerAgent""}","1781721040.0650911","1781721041262","1"
"test_ticket_952","test_ticket_952","tool_call","{""message"": ""Support request #952"", ""component"": ""ResearchAgent""}","1781721041.374431","1781721041262","1"
"ticket-1344","ticket-1344","user_prompt","{""message"": ""I need a refund for my last order please.""}","1781721040.4398232","1781721041262","1"
"test_ticket_932","test_ticket_932","tool_call","{""message"": ""Support request #932"", ""component"": ""PlannerAgent""}","1781721040.0590475","1781721041262","1"
"test_ticket_943","test_ticket_943","AGENT_COMPLETED","{""message"": ""Support request #943"", ""component"": ""SummarizationAgent""}","1781721040.12412","1781721041262","1"
"test_ticket_911","test_ticket_911","AGENT_COMPLETED","{""message"": ""Support request #911"", ""component"": ""PlannerAgent""}","1781721039.9087598","1781721041262","1"
"ticket-7325","ticket-7325","user_prompt","{""message"": ""I need a refund for my last order please.""}","1781721040.3648856","1781721041262","1"
"test_ticket_955","test_ticket_955","WORKER_COMPLETED","{""message"": ""Support request #955"", ""component"": ""SummarizationAgent""}","1781721041.3967385","1781721041262","1"
"test_ticket_956","test_ticket_956","TASK_STARTED","{""message"": ""Support request #956"", ""component"": ""SummarizationAgent""}","1781721041.4124618","1781721041262","1"
"test_ticket_938","test_ticket_938","tool_call","{""message"": ""Support request #938"", ""component"": ""ResearchAgent""}","1781721040.0901146","1781721041262","1"
"test_ticket_947","test_ticket_947","WORKER_COMPLETED","{""message"": ""Support request #947"", ""component"": ""SummarizationAgent""}","1781721040.1508682","1781721041262","1"
"test_ticket_920","test_ticket_920","TASK_STARTED","{""message"": ""Support request #920"", ""component"": ""SummarizationAgent""}","1781721039.9951885","1781721041262","1"
"test_ticket_913","test_ticket_913","RETRY_TRIGGERED","{""message"": ""Support request #913"", ""component"": ""CriticAgent""}","1781721039.913178","1781721041262","1"
"test_ticket_923","test_ticket_923","user_prompt","{""message"": ""Support request #923"", ""component"": ""PlannerAgent""}","1781721040.003888","1781721041262","1"
"test_ticket_904","test_ticket_904","tool_call","{""message"": ""Support request #904"", ""component"": ""QAAgent""}","1781721039.8569586","1781721041262","1"
"test_ticket_936","test_ticket_936","TASK_COMPLETED","{""message"": ""Support request #936"", ""component"": ""CriticAgent""}","1781721040.076295","1781721041262","1"
"test_ticket_925","test_ticket_925","TASK_FAILED","{""message"": ""Support request #925"", ""component"": ""SummarizationAgent""}","1781721040.0067165","1781721041262","1"
"test_ticket_927","test_ticket_927","user_prompt","{""message"": ""Support request #927"", ""component"": ""ResearchAgent""}","1781721040.0351017","1781721041262","1"
"test_ticket_959","test_ticket_959","AGENT_COMPLETED","{""message"": ""Support request #959"", ""component"": ""PlannerAgent""}","1781721041.4433095","1781721041262","1"
"test_ticket_909","test_ticket_909","WORKER_COMPLETED","{""message"": ""Support request #909"", ""component"": ""QAAgent""}","1781721039.902426","1781721041262","1"
"ticket-6704","ticket-6704","user_prompt","{""message"": ""I need a refund for my last order please.""}","1781721041.4815648","1781721041262","1"
"test_ticket_929","test_ticket_929","TASK_STARTED","{""message"": ""Support request #929"", ""component"": ""SummarizationAgent""}","1781721040.0440457","1781721041262","1"
"test_ticket_960","test_ticket_960","user_prompt","{""message"": ""Support request #960"", ""component"": ""ResearchAgent""}","1781721041.4492755","1781721041262","1"
"test_ticket_933","test_ticket_933","tool_call","{""message"": ""Support request #933"", ""component"": ""CriticAgent""}","1781721040.0642083","1781721041262","1"
"test_ticket_906","test_ticket_906","WORKER_COMPLETED","{""message"": ""Support request #906"", ""component"": ""CriticAgent""}","1781721039.8640046","1781721041262","1"
"test_ticket_916","test_ticket_916","TASK_COMPLETED","{""message"": ""Support request #916"", ""component"": ""ResearchAgent""}","1781721039.9790354","1781721041262","1"
"test_ticket_953","test_ticket_953","TASK_STARTED","{""message"": ""Support request #953"", ""component"": ""CriticAgent""}","1781721041.3788881","1781721041262","1"
"test_ticket_944","test_ticket_944","AGENT_COMPLETED","{""message"": ""Support request #944"", ""component"": ""CriticAgent""}","1781721040.1288188","1781721041262","1"
"test_ticket_917","test_ticket_917","user_prompt","{""message"": ""Support request #917"", ""component"": ""ResearchAgent""}","1781721039.9836023","1781721041262","1"
"test_ticket_917","test_ticket_917","user_prompt","{""message"": ""Support request #917"", ""component"": ""ResearchAgent""}","1781721039.9836023","1781721042762","-1"
"test_ticket_953","test_ticket_953","TASK_STARTED","{""message"": ""Support request #953"", ""component"": ""CriticAgent""}","1781721041.3788881","1781721042762","-1"
"test_ticket_944","test_ticket_944","AGENT_COMPLETED","{""message"": ""Support request #944"", ""component"": ""CriticAgent""}","1781721040.1288188","1781721042762","-1"
"test_ticket_933","test_ticket_933","tool_call","{""message"": ""Support request #933"", ""component"": ""CriticAgent""}","1781721040.0642083","1781721042762","-1"
"test_ticket_916","test_ticket_916","TASK_COMPLETED","{""message"": ""Support request #916"", ""component"": ""ResearchAgent""}","1781721039.9790354","1781721042762","-1"
"ticket-6704","ticket-6704","user_prompt","{""message"": ""I need a refund for my last order please.""}","1781721041.4815648","1781721042762","-1"
"test_ticket_906","test_ticket_906","WORKER_COMPLETED","{""message"": ""Support request #906"", ""component"": ""CriticAgent""}","1781721039.8640046","1781721042762","-1"
"test_ticket_927","test_ticket_927","user_prompt","{""message"": ""Support request #927"", ""component"": ""ResearchAgent""}","1781721040.0351017","1781721042762","-1"
"test_ticket_913","test_ticket_913","RETRY_TRIGGERED","{""message"": ""Support request #913"", ""component"": ""CriticAgent""}","1781721039.913178","1781721042762","-1"
"ticket-7325","ticket-7325","user_prompt","{""message"": ""I need a refund for my last order please.""}","1781721040.3648856","1781721042762","-1"
"test_ticket_921","test_ticket_921","tool_call","{""message"": ""Support request #921"", ""component"": ""SummarizationAgent""}","1781721039.995613","1781721042762","-1"
"test_ticket_949","test_ticket_949","tool_call","{""message"": ""Support request #949"", ""component"": ""QAAgent""}","1781721040.1653833","1781721042762","-1"
"test_ticket_960","test_ticket_960","user_prompt","{""message"": ""Support request #960"", ""component"": ""ResearchAgent""}","1781721041.4492755","1781721042762","-1"
"test_ticket_929","test_ticket_929","TASK_STARTED","{""message"": ""Support request #929"", ""component"": ""SummarizationAgent""}","1781721040.0440457","1781721042762","-1"
"test_ticket_930","test_ticket_930","TASK_FAILED","{""message"": ""Support request #930"", ""component"": ""QAAgent""}","1781721040.0475404","1781721042762","-1"
"test_ticket_946","test_ticket_946","AGENT_COMPLETED","{""message"": ""Support request #946"", ""component"": ""SummarizationAgent""}","1781721040.1421402","1781721042762","-1"
"test_ticket_961","test_ticket_961","user_prompt","{""message"": ""Support request #961"", ""component"": ""CriticAgent""}","1781721041.453492","1781721042762","-1"
"ticket-8612","ticket-8612","user_prompt","{""message"": ""I need a refund for my last order please.""}","1781721040.2321277","1781721042762","-1"
"test_ticket_908","test_ticket_908","TASK_COMPLETED","{""message"": ""Support request #908"", ""component"": ""CriticAgent""}","1781721039.8964763","1781721042762","-1"
"test_ticket_948","test_ticket_948","TASK_FAILED","{""message"": ""Support request #948"", ""component"": ""PlannerAgent""}","1781721040.1524806","1781721042762","-1"
"test_ticket_924","test_ticket_924","user_prompt","{""message"": ""Support request #924"", ""component"": ""ResearchAgent""}","1781721040.0047398","1781721042762","-1"
"test_ticket_941","test_ticket_941","WORKER_COMPLETED","{""message"": ""Support request #941"", ""component"": ""ResearchAgent""}","1781721040.1123571","1781721042762","-1"
"test_ticket_909","test_ticket_909","WORKER_COMPLETED","{""message"": ""Support request #909"", ""component"": ""QAAgent""}","1781721039.902426","1781721042762","-1"
"test_ticket_959","test_ticket_959","AGENT_COMPLETED","{""message"": ""Support request #959"", ""component"": ""PlannerAgent""}","1781721041.4433095","1781721042762","-1"
"test_ticket_925","test_ticket_925","TASK_FAILED","{""message"": ""Support request #925"", ""component"": ""SummarizationAgent""}","1781721040.0067165","1781721042762","-1"
"test_ticket_936","test_ticket_936","TASK_COMPLETED","{""message"": ""Support request #936"", ""component"": ""CriticAgent""}","1781721040.076295","1781721042762","-1"
"test_ticket_958","test_ticket_958","TASK_COMPLETED","{""message"": ""Support request #958"", ""component"": ""ResearchAgent""}","1781721041.4296124","1781721042762","-1"
"test_ticket_902","test_ticket_902","RETRY_TRIGGERED","{""message"": ""Support request #902"", ""component"": ""ResearchAgent""}","1781721039.8145125","1781721042762","-1"
"test_ticket_904","test_ticket_904","tool_call","{""message"": ""Support request #904"", ""component"": ""QAAgent""}","1781721039.8569586","1781721042762","-1"
"test_ticket_923","test_ticket_923","user_prompt","{""message"": ""Support request #923"", ""component"": ""PlannerAgent""}","1781721040.003888","1781721042762","-1"
